"corporacion_codigo","corporacion_etiqueta","departamento_codigo","municipio_codigo","municipio_nombre","zona_codigo","zona_nombre","puesto_codigo","puesto_nombre"
"001","PRESIDENTE","21","010","ARACATACA","99","99","05","AGUA BENDITA"
"001","PRESIDENTE","21","010","ARACATACA","99","99","20","CAUCA"
"001","PRESIDENTE","21","010","ARACATACA","99","99","25","CERRO AZUL"
"001","PRESIDENTE","21","010","ARACATACA","99","99","30","MACARAQUILLA"
"001","PRESIDENTE","21","010","ARACATACA","99","99","40","RIO DE PIEDRA"
"001","PRESIDENTE","21","010","ARACATACA","99","99","75","SAMPUES"
"001","PRESIDENTE","21","010","ARACATACA","99","99","80","TRANQUILANDIA"
"001","PRESIDENTE","21","010","ARACATACA","99","99","85","TEHOBROMINA"
"001","PRESIDENTE","21","012","ARIGUANI (EL DIFICIL)","01","01","01","LICEO ARIGUANI"
"001","PRESIDENTE","21","012","ARIGUANI (EL DIFICIL)","01","01","02","ESCUELA MIXTA COMUNAL EL CONGO"
"001","PRESIDENTE","21","012","ARIGUANI (EL DIFICIL)","02","02","01","ESCUELA MIXTA COMUNAL 8 DE DICIEMBRE"
"001","PRESIDENTE","21","012","ARIGUANI (EL DIFICIL)","02","02","02","EMC SIMON BOLIVAR"
"001","PRESIDENTE","21","012","ARIGUANI (EL DIFICIL)","99","99","20","EL CARMEN DE ARIGUANI"
"001","PRESIDENTE","21","012","ARIGUANI (EL DIFICIL)","99","99","30","ALEJANDRIA"
"001","PRESIDENTE","21","012","ARIGUANI (EL DIFICIL)","99","99","35","PUEBLO NUEVO"
"001","PRESIDENTE","21","012","ARIGUANI (EL DIFICIL)","99","99","70","SAN JOSE DE ARIGUANI"
"001","PRESIDENTE","21","013","CERRO DE SAN ANTONIO","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","013","CERRO DE SAN ANTONIO","99","99","05","CANDELARIA"
"001","PRESIDENTE","21","013","CERRO DE SAN ANTONIO","99","99","09","CONCEPCION (COCOSOLO)"
"001","PRESIDENTE","21","013","CERRO DE SAN ANTONIO","99","99","21","PUERTO NIÑO"
"001","PRESIDENTE","21","013","CERRO DE SAN ANTONIO","99","99","30","JESUS DEL MONTE"
"001","PRESIDENTE","21","015","CHIVOLO","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","015","CHIVOLO","99","99","10","EL PLAN"
"001","PRESIDENTE","21","015","CHIVOLO","99","99","30","LA POLA"
"001","PRESIDENTE","21","015","CHIVOLO","99","99","45","LA CHINA"
"001","PRESIDENTE","21","015","CHIVOLO","99","99","50","LA ESTRELLA"
"001","PRESIDENTE","21","015","CHIVOLO","99","99","69","PUEBLO NUEVO"
"001","PRESIDENTE","21","016","CIENAGA","01","01","01","I.E. ISAAC J. PEREIRA"
"001","PRESIDENTE","21","016","CIENAGA","01","01","02","INFOTEP"
"001","PRESIDENTE","21","016","CIENAGA","01","01","03","COL VIRGINIA GOMEZ SD CUATRO"
"001","PRESIDENTE","21","016","CIENAGA","01","01","04","I.E.LA MARIA"
"001","PRESIDENTE","21","016","CIENAGA","01","01","05","I.E.LA ALIANZA"
"001","PRESIDENTE","21","016","CIENAGA","02","02","01","I.E. SAN JUAN DEL CORDOBA"
"001","PRESIDENTE","21","016","CIENAGA","02","02","02","I.E.T.COMERCIO VIRGINIA GOMEZ"
"001","PRESIDENTE","21","016","CIENAGA","02","02","03","I.E.ENOC MENDOZA RIASCOS"
"001","PRESIDENTE","21","016","CIENAGA","02","02","04","I.E.LICEO MODERNO DEL SUR"
"001","PRESIDENTE","21","016","CIENAGA","02","02","05","I.E.LICEO MODERNO DEL SUR,SD.4"
"001","PRESIDENTE","21","016","CIENAGA","02","02","06","I.E.EL CARMEN"
"001","PRESIDENTE","21","016","CIENAGA","02","02","07","I.E.MANUEL J. DEL CASTILLO"
"001","PRESIDENTE","21","016","CIENAGA","02","02","08","I.E. 12 DE OCTUBRE"
"001","PRESIDENTE","21","016","CIENAGA","90","90","01","IE VIRGINIA GOMEZ SEDE 3"
"001","PRESIDENTE","21","016","CIENAGA","99","99","04","SAN PEDRO DE LA SIERRA"
"001","PRESIDENTE","21","016","CIENAGA","99","99","07","PALMOR"
"001","PRESIDENTE","21","016","CIENAGA","99","99","10","LA ISABEL"
"001","PRESIDENTE","21","016","CIENAGA","99","99","13","SIBERIA"
"001","PRESIDENTE","21","016","CIENAGA","99","99","20","SEVILLANO"
"001","PRESIDENTE","21","016","CIENAGA","99","99","21","CORDOBITA"
"001","PRESIDENTE","21","016","CIENAGA","99","99","25","SAN JAVIER"
"001","PRESIDENTE","21","020","CONCORDIA","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","020","CONCORDIA","99","99","05","BALSAMO"
"001","PRESIDENTE","21","020","CONCORDIA","99","99","10","BELLAVISTA"
"001","PRESIDENTE","21","020","CONCORDIA","99","99","35","ROSARIO DE CHENGUE"
"001","PRESIDENTE","21","025","EL BANCO","01","01","01","ESCUELA LUIS LOPEZ DE MEZA"
"001","PRESIDENTE","21","025","EL BANCO","01","01","02","COL. SANTA TERESA DE JESUS"
"001","PRESIDENTE","21","025","EL BANCO","01","01","03","ESCUELA URBANA MIXTA LA CANDELARIA"
"001","PRESIDENTE","21","025","EL BANCO","02","02","01","I.E.D. JOSE BENITO BARROS PALO"
"001","PRESIDENTE","21","025","EL BANCO","02","02","02","COL. ARCESIO CALIS AMADOR"
"001","PRESIDENTE","21","025","EL BANCO","02","02","03","ESC. URBANA MIXTA LAS PALMAS SEDE No 2"
"001","PRESIDENTE","21","025","EL BANCO","90","90","01","COLEGIO MARCO FIDEL SUAREZ"
"001","PRESIDENTE","21","025","EL BANCO","98","98","01","CARCEL DEL CIRCUITO"
"001","PRESIDENTE","21","025","EL BANCO","99","99","01","AGUAESTRADA"
"001","PRESIDENTE","21","025","EL BANCO","99","99","05","ALGARROBAL"
"001","PRESIDENTE","21","025","EL BANCO","99","99","07","BARRANCO DE CHILLOA"
"001","PRESIDENTE","21","025","EL BANCO","99","99","09","BOTILLERO"
"001","PRESIDENTE","21","025","EL BANCO","99","99","11","BELEN"
"001","PRESIDENTE","21","025","EL BANCO","99","99","13","CAÑO DE PALMA"
"001","PRESIDENTE","21","025","EL BANCO","99","99","17","EL CEDRO"
"001","PRESIDENTE","21","025","EL BANCO","99","99","20","EL CERRITO"
"001","PRESIDENTE","21","025","EL BANCO","99","99","21","EL TREBOL"
"001","PRESIDENTE","21","025","EL BANCO","99","99","22","GARZON"
"001","PRESIDENTE","21","025","EL BANCO","99","99","25","HATILLO DE LA SABANA"
"001","PRESIDENTE","21","025","EL BANCO","99","99","29","LOS NEGRITOS (BASTIDAS)"
"001","PRESIDENTE","21","025","EL BANCO","99","99","35","MATA DE CAÑA"
"001","PRESIDENTE","21","025","EL BANCO","99","99","36","PUEBLO NUEVO"
"001","PRESIDENTE","21","025","EL BANCO","99","99","37","MENCHIQUEJO"
"001","PRESIDENTE","21","025","EL BANCO","99","99","38","FELIPE EDUARDO"
"001","PRESIDENTE","21","025","EL BANCO","99","99","39","SAN JOSE"
"001","PRESIDENTE","21","025","EL BANCO","99","99","40","SAN ROQUE"
"001","PRESIDENTE","21","025","EL BANCO","99","99","41","TAMALAMEQUITO"
"001","PRESIDENTE","21","025","EL BANCO","99","99","45","SABANAS DE MALPICA"
"001","PRESIDENTE","21","025","EL BANCO","99","99","46","SAN EDUARDO"
"001","PRESIDENTE","21","028","EL PIÑON","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","01","CAMPOALEGRE"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","05","CANTAGALLAR"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","09","CARRETO"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","10","LAS PAVITAS"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","13","PLAYON DE OROZCO"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","17","SABANAS"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","21","SAN BASILIO"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","25","TIO GOLLO"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","43","VASQUEZ"
"001","PRESIDENTE","21","028","EL PIÑON","99","99","45","VERANILLO"
"001","PRESIDENTE","21","030","EL RETEN","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","030","EL RETEN","99","99","40","LA COLOMBIA"
"001","PRESIDENTE","21","030","EL RETEN","99","99","70","SAN SEBASTIAN DEL BONGO"
"001","PRESIDENTE","21","031","FUNDACION","01","01","01","PARQUE 7 DE AGOSTO"
"001","PRESIDENTE","21","031","FUNDACION","01","01","02","IE COLOMBIA"
"001","PRESIDENTE","21","031","FUNDACION","01","01","03","IED FUNDACION"
"001","PRESIDENTE","21","031","FUNDACION","02","02","01","I.E. JHON F. KENNEDY 16 DE JULIO"
"001","PRESIDENTE","21","031","FUNDACION","02","02","02","C.D.I. LA LUZ"
"001","PRESIDENTE","21","031","FUNDACION","02","02","03","I.E.DEPTAL FCO DE PAULA SANTA"
"001","PRESIDENTE","21","031","FUNDACION","90","90","01","JHON F. KENNEDY PPAL"
"001","PRESIDENTE","21","031","FUNDACION","99","99","09","DOÑA MARIA"
"001","PRESIDENTE","21","031","FUNDACION","99","99","13","SANTA ROSA DE LIMA"
"001","PRESIDENTE","21","031","FUNDACION","99","99","40","SACRAMENTO"
"001","PRESIDENTE","21","031","FUNDACION","99","99","80","SANTA CLARA"
"001","PRESIDENTE","21","040","GUAMAL","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","040","GUAMAL","99","99","01","GUAIMARAL"
"001","PRESIDENTE","21","040","GUAMAL","99","99","02","BELLAVISTA"
"001","PRESIDENTE","21","040","GUAMAL","99","99","03","CASA DE TABLA"
"001","PRESIDENTE","21","040","GUAMAL","99","99","04","LAS FLORES"
"001","PRESIDENTE","21","040","GUAMAL","99","99","05","HATOVIEJO"
"001","PRESIDENTE","21","040","GUAMAL","99","99","06","PEDREGOZA (LA RINCONADA)"
"001","PRESIDENTE","21","040","GUAMAL","99","99","07","LOS ANDES"
"001","PRESIDENTE","21","040","GUAMAL","99","99","08","LA CEIBA"
"001","PRESIDENTE","21","040","GUAMAL","99","99","09","MURILLO"
"001","PRESIDENTE","21","040","GUAMAL","99","99","10","PAJARAL"
"001","PRESIDENTE","21","040","GUAMAL","99","99","11","PARACO"
"001","PRESIDENTE","21","040","GUAMAL","99","99","13","PAMPAN"
"001","PRESIDENTE","21","040","GUAMAL","99","99","15","PLAYAS BLANCAS"
"001","PRESIDENTE","21","040","GUAMAL","99","99","17","RICAURTE"
"001","PRESIDENTE","21","040","GUAMAL","99","99","21","SALVADORA"
"001","PRESIDENTE","21","040","GUAMAL","99","99","22","SAN ANTONIO"
"001","PRESIDENTE","21","040","GUAMAL","99","99","23","SAN ISIDRO"
"001","PRESIDENTE","21","040","GUAMAL","99","99","24","SAN PEDRO"
"001","PRESIDENTE","21","040","GUAMAL","99","99","25","URQUIJO"
"001","PRESIDENTE","21","040","GUAMAL","99","99","45","SANTA TERESITA"
"001","PRESIDENTE","21","040","GUAMAL","99","99","50","SITIONUEVO"
"001","PRESIDENTE","21","040","GUAMAL","99","99","70","VILLANUEVA"
"001","PRESIDENTE","21","042","NUEVA GRANADA","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","042","NUEVA GRANADA","99","99","07","EL BAJO"
"001","PRESIDENTE","21","042","NUEVA GRANADA","99","99","14","LAS TINAS"
"001","PRESIDENTE","21","042","NUEVA GRANADA","99","99","15","LA GLORIA"
"001","PRESIDENTE","21","042","NUEVA GRANADA","99","99","16","LOS ANDES"
"001","PRESIDENTE","21","042","NUEVA GRANADA","99","99","40","SAN JOSE DE BALLESTEROS"
"001","PRESIDENTE","21","046","PEDRAZA","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","046","PEDRAZA","99","99","01","BAHIAHONDA"
"001","PRESIDENTE","21","046","PEDRAZA","99","99","09","BOMBA"
"001","PRESIDENTE","21","046","PEDRAZA","99","99","25","GUAQUIRI"
"001","PRESIDENTE","21","046","PEDRAZA","99","99","29","HEREDIA"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","10","CABRERA"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","15","CASA BLANCA"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","16","EL BRILLANTE"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","18","EL DIVIDIVI"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","20","FILADELFIA"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","25","LAS MARIAS"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","35","LAS PLANADAS"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","40","SAN JOSE DE PREVENCION"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","50","SAN MARTIN DE LA LUCHA"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","55","EL PELADERO"
"001","PRESIDENTE","21","048","PIJIÑO DEL CARMEN","99","99","60","NUEVA HOLANDA"
"001","PRESIDENTE","21","049","PIVIJAY","01","01","01","ESCUELA URBANA DE VARONES"
"001","PRESIDENTE","21","049","PIVIJAY","01","01","02","COLEGIO BEATRIZ COTES"
"001","PRESIDENTE","21","049","PIVIJAY","02","02","01","COLEGIO SIMON BOLIVAR"
"001","PRESIDENTE","21","049","PIVIJAY","02","02","02","LICEO PIVIJAY"
"001","PRESIDENTE","21","049","PIVIJAY","90","90","01","COLEGIO MARIA INMACULADA"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","01","MEDIA LUNA"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","06","GARRAPATA"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","09","LAS PIEDRAS"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","17","PLACITAS"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","21","LAS CANOAS"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","25","PIÑUELAS"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","29","PARAISO"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","37","CARABALLO"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","41","CHINOBLAS"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","45","AVIANCA"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","49","SALAMINITA"
"001","PRESIDENTE","21","049","PIVIJAY","99","99","75","EL CARMEN DEL MAGDALENA"
"001","PRESIDENTE","21","052","PLATO","01","01","01","IED MARIA ALFARO DE OSPINO"
"001","PRESIDENTE","21","052","PLATO","01","01","02","IED GABRIEL ESCOBAR BALLESTA"
"001","PRESIDENTE","21","052","PLATO","02","02","01","IED GABRIEL ESCOBAR B. SD GABRIELITO"
"001","PRESIDENTE","21","052","PLATO","02","02","02","IED JUANA ARIAS DE BENAVIDES"
"001","PRESIDENTE","21","052","PLATO","90","90","01","IED VICTOR CAMARGO ALVAREZ"
"001","PRESIDENTE","21","052","PLATO","99","99","01","APURE"
"001","PRESIDENTE","21","052","PLATO","99","99","02","CIENEGUETA"
"001","PRESIDENTE","21","052","PLATO","99","99","03","CINCO Y SEIS"
"001","PRESIDENTE","21","052","PLATO","99","99","04","EL CARMEN DEL MAGDALENA"
"001","PRESIDENTE","21","052","PLATO","99","99","05","BUENAVISTA"
"001","PRESIDENTE","21","052","PLATO","99","99","06","AGUAS VIVAS"
"001","PRESIDENTE","21","052","PLATO","99","99","07","CERRO GRANDE"
"001","PRESIDENTE","21","052","PLATO","99","99","10","BETZAIDA"
"001","PRESIDENTE","21","052","PLATO","99","99","12","DISCIPLINA"
"001","PRESIDENTE","21","052","PLATO","99","99","14","EL VATICANO"
"001","PRESIDENTE","21","052","PLATO","99","99","15","LOS POZOS"
"001","PRESIDENTE","21","052","PLATO","99","99","16","LAS PLANADAS"
"001","PRESIDENTE","21","052","PLATO","99","99","17","SAN ANTONIO DEL RIO"
"001","PRESIDENTE","21","052","PLATO","99","99","19","SAN JOSE DEL PURGATORIO"
"001","PRESIDENTE","21","052","PLATO","99","99","21","ZARATE"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","99","99","01","BOCAS DE ARACATACA"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","99","99","04","ISLA DE CATAQUITA"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","99","99","05","ISLA DEL ROSARIO"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","99","99","09","TASAJERAS"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","99","99","10","TIERRA NUEVA"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","99","99","15","NUEVA FRONTERA"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","99","99","20","PALMIRA"
"001","PRESIDENTE","21","055","PUEBLOVIEJO","99","99","40","SAN JUAN DE PALOS PRIETO"
"001","PRESIDENTE","21","058","REMOLINO","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","058","REMOLINO","99","99","09","CORRALVIEJO"
"001","PRESIDENTE","21","058","REMOLINO","99","99","10","EL DIVIDIVI"
"001","PRESIDENTE","21","058","REMOLINO","99","99","11","MARTINETE"
"001","PRESIDENTE","21","058","REMOLINO","99","99","13","KIOSCO COMUNAL DE SANTA RITA"
"001","PRESIDENTE","21","058","REMOLINO","99","99","17","SAN RAFAEL DE BUENAVISTA"
"001","PRESIDENTE","21","058","REMOLINO","99","99","20","EL SALADO"
"001","PRESIDENTE","21","058","REMOLINO","99","99","30","SAN JOSE DE LAS CASITAS"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","10","CASA DE TABLAS"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","11","ESTACION VILLA"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","15","EL MANANTIAL"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","20","CESPEDES"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","25","FLORES DE MARIA"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","30","SAN ROQUE (LAS MULAS)"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","33","ALBERTO CABALLERO"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","40","RESGUARDO INDIGENA ISSA ORISTUNA"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","45","BRASIL 1"
"001","PRESIDENTE","21","060","SABANAS DE SAN ANGEL","99","99","55","PUEBLITO DE LOS BARRIOS"
"001","PRESIDENTE","21","067","SALAMINA","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","067","SALAMINA","99","99","01","GUAIMARO"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","01","BUENAVISTA"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","03","EL COCO"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","04","EL SEIS"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","05","LA PACHA"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","09","LAS MARGARITAS"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","11","MARIA ANTONIA"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","13","LOS GALVIS"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","14","SAN RAFAEL (LA NEGRA)"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","15","SANTA ROSA"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","16","SABANA DE PERALEJO"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","17","TRONCOSO"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","18","SAN VALENTIN"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","21","TRONCOSITO"
"001","PRESIDENTE","21","070","SAN SEBASTIAN DE BUENAVISTA","99","99","25","VENERO"
"001","PRESIDENTE","21","073","SAN ZENON","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","01","ANGOSTURA"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","02","BERMEJAL"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","03","JANEIRO"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","04","EL HORNO"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","05","LA MONTAÑA (LOS SACUDIDOS)"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","09","EL PALOMAR"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","11","GUINEA"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","13","PEÑONCITO"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","15","PUERTO ARTURO"
"001","PRESIDENTE","21","073","SAN ZENON","99","99","17","SANTA TERESA"
"001","PRESIDENTE","21","076","SANTA ANA","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","076","SANTA ANA","99","99","05","BARRO BLANCO"
"001","PRESIDENTE","21","076","SANTA ANA","99","99","10","GERMANIA"
"001","PRESIDENTE","21","076","SANTA ANA","99","99","11","JARABA"
"001","PRESIDENTE","21","076","SANTA ANA","99","99","25","SAN FERNANDO"
"001","PRESIDENTE","21","076","SANTA ANA","99","99","30","PUERTO LIMON"
"001","PRESIDENTE","21","076","SANTA ANA","99","99","50","SANTA ROSA"
"001","PRESIDENTE","21","078","SANTA BARBARA DE PINTO","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","078","SANTA BARBARA DE PINTO","99","99","05","CARRETAL"
"001","PRESIDENTE","21","078","SANTA BARBARA DE PINTO","99","99","10","CIENEGUETA"
"001","PRESIDENTE","21","078","SANTA BARBARA DE PINTO","99","99","15","CUNDINAMARCA"
"001","PRESIDENTE","21","078","SANTA BARBARA DE PINTO","99","99","30","MONTELIRIO"
"001","PRESIDENTE","21","078","SANTA BARBARA DE PINTO","99","99","41","SAN PEDRO"
"001","PRESIDENTE","21","078","SANTA BARBARA DE PINTO","99","99","80","VELADERO"
"001","PRESIDENTE","21","079","SITIONUEVO","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","079","SITIONUEVO","99","99","01","BUENAVISTA"
"001","PRESIDENTE","21","079","SITIONUEVO","99","99","05","NUEVA VENECIA (EL MORRO)"
"001","PRESIDENTE","21","079","SITIONUEVO","99","99","09","PALERMO"
"001","PRESIDENTE","21","079","SITIONUEVO","99","99","15","SAN ANTONIO"
"001","PRESIDENTE","21","085","TENERIFE","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","085","TENERIFE","99","99","04","EL CONSUELO"
"001","PRESIDENTE","21","085","TENERIFE","99","99","05","EL JUNCAL"
"001","PRESIDENTE","21","085","TENERIFE","99","99","07","MANUEL BARRIOS"
"001","PRESIDENTE","21","085","TENERIFE","99","99","13","REAL DEL OBISPO"
"001","PRESIDENTE","21","085","TENERIFE","99","99","16","SAN ANTONIO"
"001","PRESIDENTE","21","085","TENERIFE","99","99","17","SAN LUIS"
"001","PRESIDENTE","21","085","TENERIFE","99","99","70","SANTA INES"
"001","PRESIDENTE","21","085","TENERIFE","99","99","85","VERDUN"
"001","PRESIDENTE","21","090","ZAPAYAN","00","00","00","PUESTO CABECERA MUNICIPAL"
"001","PRESIDENTE","21","090","ZAPAYAN","99","99","05","EL BONGO"
"001","PRESIDENTE","21","090","ZAPAYAN","99","99","10","CAÑO DE AGUAS"
"001","PRESIDENTE","21","090","ZAPAYAN","99","99","15","CAPUCHO"
"001","PRESIDENTE","21","090","ZAPAYAN","99","99","18","CERRITOS"
"001","PRESIDENTE","21","090","ZAPAYAN","99","99","20","PIEDRAS DE MOLER"
"001","PRESIDENTE","21","090","ZAPAYAN","99","99","25","PIEDRAS PINTADAS"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","00","00","01","IED JOSE BENITO VIVES DE ANDREIS"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","00","00","02","IED JOSE BENITO V DE A SD ESC R DE VARON"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","15","CANDELARIA"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","20","LA GRAN VIA"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","23","GUACAMAYAL"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","24","IED MACONDO"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","25","GUAMACHITO"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","26","JULIO ZAWADY"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","28","ORIHUECA"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","30","PALOMAR"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","38","IE DEPTAL ARMANDO ESTRADA FLORES S"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","39","SAN JOSE DE KENNEDY"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","40","SANTA ROSALIA"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","42","SOPLADOR"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","49","TUCURINCA"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","55","CARITAL"
"001","PRESIDENTE","21","095","ZONA BANANERA (SEVILLA)","99","99","75","VARELA"
"001","PRESIDENTE","23","001","PASTO","01","01","01","LIC.UDENAR SEDE ARTES CENTRO"
"001","PRESIDENTE","23","001","PASTO","01","01","02","IEM CENTRAL DE NARIÑO"
"001","PRESIDENTE","23","001","PASTO","01","01","03","COLEGIO SAN FRANCISCO JAVIER"
"001","PRESIDENTE","23","001","PASTO","01","01","04","COL. NTRA. SRA. DEL CARMEN"
"001","PRESIDENTE","23","001","PASTO","01","01","05","INSTITUTO DEPTAL DE SALUD"
"001","PRESIDENTE","23","001","PASTO","01","01","06","IEM. PRIMARIA MARIA GORETTI"
"001","PRESIDENTE","23","001","PASTO","02","02","01","COLEGIO CHAMPAGNAT"
"001","PRESIDENTE","23","001","PASTO","02","02","02","COLEGIO CHAMPAGNAT SEDE PRIMARIA"
"001","PRESIDENTE","23","001","PASTO","02","02","03","IGLESIA DE JESUCRISTO AV SANTA"
